PC1,PC2,Activity_Label
-2.034115117783344,-1.1411362202193722,Brushing
-1.6817140150268752,2.5112766764358603,Brushing
-0.987320211442051,6.461862459351243,Brushing
-1.2460239670140143,1.5690632782512366,Brushing
-1.3502201128620301,5.583398213683419,Brushing
-0.47474155957241937,2.696745007008361,Brushing
-0.05440850539808295,0.009679225877614547,Brushing
-0.6487684998244232,-4.311233460919343,Brushing
-0.5864809996822222,-4.159015661710013,Brushing
-0.11650694816443696,-0.8672102580685144,Brushing
-0.47217986637202536,-2.670615186356067,Brushing
-1.0221521887212495,1.270786533344951,Brushing
-1.3557128313641038,0.5004644466931458,Brushing
-1.2368571731994047,15.143662646424195,Brushing
0.37062337784867694,2.82216442907551,Clapping
1.3196192877008777,5.279653920242036,Clapping
-0.4136194507942115,-0.7734663347122431,Clapping
-0.13868471038975105,-0.8377740347118889,Clapping
-1.178969964364748,6.536157930416422,Clapping
1.1144621132661223,-1.4268034503358786,Clapping
0.585850568932762,-6.6067473752326515,Clapping
1.0943473587738621,6.673449006387939,Clapping
3.445167942141743,9.593236364520315,Clapping
3.7914551208069414,-0.4246019507957629,Clapping
1.231068221762138,7.664644891533807,Clapping
2.940094295747759,5.643771307586768,Clapping
1.6009191764628676,-7.023368475888006,Clapping
0.8688865082161819,0.16766388714683123,Clapping
2.3007923146486053,-4.822601734395611,Clapping
2.1575143008606403,-7.740844785517617,Clapping
2.5114166688096047,-6.316059621619333,Clapping
2.955266997947521,3.4775270989938885,Clapping
2.4850454682534036,-22.44603372890155,Clapping
1.6179755946127354,3.0063145723392073,Clapping
1.5415512027218963,3.410663315230238,Clapping
0.09189112973022784,3.636888452723094,Clapping
-0.19182056156718108,-3.0626316295133544,Clapping
-0.7391285318326828,10.669165966728345,Clapping
0.902697944093168,-1.1813813445337162,Clapping
1.1892448863104077,0.7544560532909249,Clapping
0.9825675657809345,13.008527346944614,Clapping
2.6229883698426004,-4.4016798435446844,Clapping
2.0526012230731556,3.7988967105042395,Clapping
1.5585631978699235,-11.752099624792095,Clapping
2.315900003272371,0.5644918061180181,Clapping
1.6165376954298107,-14.941798978542659,Clapping
1.1290728211466066,0.6341202871967572,Clapping
1.5171871944650661,-1.3857403873559409,Clapping
-0.6636504721523808,15.255056598333871,Clapping
1.3346610675647765,1.0578627357718615,Clapping
1.3104644516589152,-2.883390171345697,Clapping
0.8633545968606029,2.75705916353291,Clapping
0.9479771185272341,-7.244254495302002,Clapping
2.0377653923001313,5.112617317313833,Clapping
-0.3060269805212581,-1.6853639628685988,Clapping
1.0071480518025124,1.9517253299203214,Clapping
0.33703924499567517,-1.1181861899385337,Clapping
0.46879517347370037,20.998281531090555,Clapping
1.689505608704713,1.5335930943149032,Clapping
1.7367129126716048,2.7259149956013,Clapping
0.12049431230122831,-1.0432587665008157,Clapping
1.6902988851130116,-0.41243899281260915,Clapping
2.1967934928596504,-15.490755886944624,Clapping
0.27529076223271165,-2.884328636143455,Clapping
2.121199775646657,6.415111930027008,Clapping
3.3770264157956253,7.174035716347699,Clapping
2.0959622422136563,-1.0695410241963086,Clapping
2.5741757931370497,1.7196551718335507,Clapping
2.0814993463733718,-4.127169720355008,Clapping
-0.07105591820026902,-13.552361191188842,Clapping
0.9117410961451018,-8.020519804302884,Clapping
0.8685231185254132,2.727475620432603,Clapping
-0.8800749341223613,-5.398698426742401,Clapping
1.413329949334714,1.075561426758225,Clapping
1.4275337787267235,4.967944000536441,Clapping
-0.6747640305959113,12.238709213855088,Clapping
1.1214660641993515,-0.815708588904141,Clapping
1.0714150435509389,7.193623933340064,Clapping
-0.5515656789262309,-4.871963855523064,Clapping
1.3224961569869187,-1.4516254456141504,Clapping
1.7035630031868587,-8.217124992822713,Clapping
1.098013642402952,1.0035715027057448,Clapping
1.2509368860818855,8.229156500851532,Clapping
2.62765698962519,-0.5367994583540107,Clapping
3.7053208450948203,2.6926290968853386,Clapping
3.086667987670636,-0.5424507031519871,Clapping
2.3125974367316813,-5.170429162086232,Clapping
3.878516327063198,-11.289337181576593,Clapping
2.500605092923876,5.274883327871036,Clapping
0.8497329905665252,-7.616681110217537,Clapping
2.65811603663502,3.721984281955488,Clapping
3.3809798105898574,5.2480098779364335,Clapping
2.4179974730285725,5.698136816913856,Clapping
4.177109511860954,-13.910692313605042,Clapping
3.9595286216197367,1.6348363018163024,Clapping
3.9720440057198223,-1.3078299292013769,Clapping
4.043439384212154,-3.776882223403587,Clapping
4.4539821037984995,-5.877723992904084,Clapping
5.068850863753547,18.663508691343857,Clapping
-8.711377869228734,-7.005898917975126,Downstairs
-7.050496227540961,0.38553587976815945,Downstairs
-4.393238610917765,0.38994011228338565,Downstairs
-4.3370463256651215,-0.018401287601734543,Downstairs
-5.41265275707469,-0.08537574092477294,Downstairs
-5.463208640276276,0.11061434760509933,Downstairs
-5.430696270480103,0.27790012874550735,Downstairs
-5.670070633976047,-0.003044197376713168,Downstairs
-5.641578221577386,0.24497693712405627,Downstairs
-5.551307223016371,0.21619913557902543,Downstairs
-6.247324265690152,-1.7101338945793394,Downstairs
-5.846306722705455,-1.701332175496763,Downstairs
-5.8069953945248916,-1.5325322860877522,Downstairs
-5.879233030701579,-1.5922701257322116,Downstairs
-6.201201932078512,-1.4515074392428118,Downstairs
-5.459455763405554,0.2613042687486795,Downstairs
-5.5238559333856045,-0.21367968697850317,Downstairs
-5.556535792611044,0.02805113974875802,Downstairs
-5.594142220185332,-0.01455422803345222,Downstairs
-5.578818187181689,-0.22842349988828306,Downstairs
-5.592243089542968,-0.14444801003884694,Downstairs
-5.626490314214838,0.13476729321104788,Downstairs
-5.351404780681498,0.2141754897148655,Downstairs
-5.349628581228658,-0.1630210862983722,Downstairs
-5.414805728050065,0.08766407992518799,Downstairs
-5.411881612117632,0.1301712969593638,Downstairs
-5.39440310195855,-0.08341626538970967,Downstairs
-5.4857689276076025,-0.20832700701341664,Downstairs
-5.413616665065332,0.05412597505131203,Downstairs
-5.46747219612235,0.001662018196050193,Downstairs
-5.448547265569027,0.006862884968232161,Downstairs
-5.361332291833897,0.13624554490499094,Downstairs
-5.460947780119468,-0.06339875267228835,Downstairs
-5.449249393069623,0.08830415676428102,Downstairs
-5.484826081446671,-0.1997145258561269,Downstairs
-5.430834086690139,-0.16863409104765587,Downstairs
-5.417363286358908,-0.07994793357548453,Downstairs
-5.434090641484644,0.19354269230470517,Downstairs
-5.465880193333359,-0.21439176979640054,Downstairs
-5.465311218690992,0.06670510402561873,Downstairs
-4.23842714240897,0.20398464302940417,Downstairs
-4.822496636415794,-0.004531738460305922,Downstairs
-5.218635999363439,-0.2878317302365553,Downstairs
-4.9235843770876295,0.16072076626779755,Downstairs
-4.9316727347146925,-0.0025349400470002902,Downstairs
-4.411624138777394,-0.18777490085921547,Downstairs
-5.413700318160527,0.11824873907218122,Downstairs
-4.43852304452536,0.0780559958652102,Downstairs
-5.463986021501141,-0.056958715477301025,Downstairs
-5.503729570975246,-0.11429604321247892,Downstairs
-5.488168241567566,0.14194733054165834,Downstairs
-5.481624385019655,0.009426697715738713,Downstairs
-5.525282753052052,-0.06815868363555162,Downstairs
-5.488187092195733,-0.0651837943123024,Downstairs
-5.381970060423437,0.27359149816039346,Downstairs
-5.387198104505654,-0.14240459646563242,Downstairs
-5.444647144320484,-0.1591948726890601,Downstairs
-5.53811435928784,0.06773548414389036,Downstairs
-5.49051317181844,0.00018138555289492174,Downstairs
-7.014505399767175,0.7339352170786109,Downstairs
-5.772995775002331,1.6011984326812898,Downstairs
-5.3526774873796095,0.4519547184462615,Downstairs
-5.3773441211391715,0.5241412863530673,Downstairs
-5.41337874398615,0.33932133724793445,Downstairs
-5.540602048256292,-0.1242370970078407,Downstairs
-6.781899326710199,-0.8979524595968381,Downstairs
-5.414178945079333,-0.018502910563897405,Downstairs
-4.541924770831204,0.1100434000668345,Downstairs
-5.510162962569299,0.08338061334933272,Downstairs
-5.479886249823025,-0.1835775547943026,Downstairs
-5.5543206936966465,0.029710869746900185,Downstairs
-5.554498281766782,0.016929564896755504,Downstairs
-5.579656502896064,-0.19379407100012308,Downstairs
-5.571469721271246,-0.03386515355778097,Downstairs
-5.592965079565339,-0.0468816261317366,Downstairs
-5.45177315535615,-0.012401829469867355,Downstairs
-5.432584866309581,-0.049802501904282606,Downstairs
-5.474101466394554,0.14732450010805287,Downstairs
-5.533661929484222,0.12235862716285459,Downstairs
-5.504748765138363,-0.11948581522787839,Downstairs
-5.491422812594597,-0.1526247132477839,Downstairs
-5.503512795954925,0.07586502776182678,Downstairs
-4.2546684367845025,-0.03816119422580126,Downstairs
-4.247542714364816,0.21913534107670327,Downstairs
-4.268075128974055,0.03638337282054732,Downstairs
-7.550749892103399,4.767010287363915,Drinking
-5.667439474101098,0.6586491459498915,Drinking
-5.265832746248517,-1.2306938415760096,Drinking
-5.339976561570254,-0.5319147374309935,Drinking
-5.363076146112683,0.07216105703888247,Drinking
-5.303363093057743,0.1528682229982496,Drinking
-5.313159710784122,-0.37795964183684616,Drinking
-5.46388304485664,-0.3363065189922399,Drinking
-5.446254817305062,0.030841255363157894,Drinking
-5.4749828758297925,-0.39267204420631946,Drinking
-5.556142361504078,-0.41824044399043386,Drinking
-5.517851444210085,-0.10546854319666979,Drinking
-5.327581444790142,0.07989500096842941,Drinking
-5.208918475858397,-0.3477131909788292,Drinking
-5.327867521500222,-0.026210476535347978,Drinking
-5.338193194324883,0.2734984082898157,Drinking
-5.089665917739408,-0.3339096007747869,Drinking
-5.262254472553518,-0.22539690838119789,Drinking
-5.278149931697687,-0.013666540926243819,Drinking
-5.1338335581855175,-0.17688626433984067,Drinking
-5.635478687276653,-0.29968128791404,Drinking
-5.567054894690468,0.01453429291577742,Drinking
-5.480375500566699,0.15639580332081274,Drinking
-5.479076372925073,-0.230963729706406,Drinking
-5.471480927947924,0.0254303197233561,Drinking
-5.491452033184352,0.1951851347873472,Drinking
-5.473274069073629,0.15214106534993155,Drinking
-5.5038239326945995,-0.004650072758546308,Drinking
-5.5124076303330405,0.8021697517464145,Drinking
-5.849037897866515,0.7251697584060948,Drinking
-5.743110777373671,0.9242695153158053,Drinking
-5.6996478218240965,0.7382984662754398,Drinking
-5.761842259972522,-0.3203229452564064,Drinking
-5.736144850696105,-0.4824728706541651,Drinking
-5.2279350060054846,-0.9408603967850895,Drinking
-5.305121003231713,-0.7557447572777166,Drinking
-5.540493216264438,-1.1336163743784569,Drinking
-5.4786937494131065,0.5349517334744268,Drinking
-5.303568947169486,-0.0406417168727735,Drinking
-5.32483959352891,0.4072035752549205,Drinking
-5.383737867519368,-0.24964764786898597,Drinking
-5.421933631911205,1.0105850444884674,Drinking
-5.5099902866306305,-0.0741787125323015,Drinking
-5.626322717163789,-0.042110845424619035,Drinking
-5.595953843930534,-0.293350673055432,Drinking
-5.626719788401949,-0.1693410499682381,Drinking
-5.67337797074275,-0.946338388855142,Drinking
-5.715250155666837,-0.4415753319166616,Drinking
-5.528811395752594,0.1281393560565079,Drinking
-5.494094877604979,-0.15971206761533985,Drinking
-5.325425493370355,0.021276244402375476,Drinking
-5.395998250964947,0.1809258695722381,Drinking
-5.38137430018354,0.6376001949288238,Drinking
-5.335591720805353,-0.2213308903015782,Drinking
-5.357531545586151,-0.39988623962780345,Drinking
-5.4069832196833625,-0.41569113730448043,Drinking
-5.231348541991878,-0.43394191243015,Drinking
-5.28512002202835,-1.1217223170741777,Drinking
-5.588456317045742,0.8758046188389925,Drinking
-5.482435333110145,1.7430461013304916,Drinking
-5.399166951243039,1.254971317361618,Drinking
-5.481934830593439,0.9005229991560516,Drinking
-5.548753141692387,1.0401406743697243,Drinking
-5.755797899005569,-0.6793451814177502,Drinking
-5.44334311139932,-0.8267961424557367,Drinking
-5.453045847999758,-0.48299551017255626,Drinking
-5.572760465568518,-0.08214454942231846,Drinking
-5.572372095122967,0.41287677307978676,Drinking
-5.624128044453388,0.1444922010956128,Drinking
-5.7013109331857095,-0.045808817186352574,Drinking
-5.531858118102985,0.17061116459642636,Drinking
-5.527719682949762,0.06639881434503053,Drinking
-5.433900268204484,-0.021964445325269158,Drinking
-5.5378751026057715,-0.284370391257449,Drinking
-5.47193147043447,0.031061489602184664,Drinking
-5.345128859164835,-0.16024571041563956,Drinking
-5.308179645981601,-0.10430921699571503,Drinking
-5.3486126282165305,-0.32044722864416125,Drinking
-5.179058146613461,0.6814707861088145,Drinking
-5.529702758276979,-0.22147817912535356,Drinking
-5.525753865134392,-0.11444136651423908,Drinking
-5.546660761211457,0.24536126369192063,Drinking
-5.517722563248453,-0.047348638235768514,Drinking
-5.616184378722576,-0.5442716258931682,Drinking
-5.401501366206768,-0.09941551626986396,Drinking
-8.06631449266778,-0.002217495241925438,Eating
-5.439152211857381,1.064966009565956,Eating
-5.385435658903968,1.061964321679155,Eating
-5.374698813104428,1.003415003177274,Eating
-5.513875468508514,0.5997196631171178,Eating
-5.447719628645806,0.12058223616816771,Eating
-5.475427107395458,0.13307406379443734,Eating
-5.499366106157166,-0.19817434916617765,Eating
-5.46724841685295,0.038281255930552635,Eating
-5.473822068655082,-0.004316121955638238,Eating
-5.447326890913712,0.1881975149115583,Eating
-5.53180830944451,0.14062204485688753,Eating
-5.5865391433121285,0.21322535340225346,Eating
-5.5348929118657155,-0.03308871610035442,Eating
-5.476125637370492,0.37828067877882127,Eating
-5.502754736669685,-0.01879797326115042,Eating
-5.474625349600688,-0.019701306391914145,Eating
-5.433995742399773,-0.1529879318062992,Eating
-5.409212680321615,-0.10391694931638301,Eating
-5.4176520229005005,0.12696086538727558,Eating
-6.339538497250524,-0.14010367849901562,Eating
-6.270205398997382,-0.05246668874602284,Eating
-6.274432102742088,-0.04042752692753481,Eating
-6.350295929292971,0.3335918666905947,Eating
-6.379217977383542,-0.4093046883788852,Eating
-5.583078911324899,0.33063307369955985,Eating
-5.576826104921019,0.13190033241038882,Eating
-5.629958058557745,0.10245763045570255,Eating
-5.518728226709669,-5.337268475064452e-06,Eating
-5.559523051310088,0.31066144444895005,Eating
-5.649236421491307,-0.1279555273682315,Eating
-5.573478630228735,0.28540548899264595,Eating
-5.604268151526153,0.1513631252932792,Eating
-5.582425462488476,-0.24188908731354333,Eating
-5.613851281855855,-0.00806287499180187,Eating
-5.583964626121813,0.02487887035825109,Eating
-5.650658039052168,-0.13344290510508108,Eating
-5.660821496980021,-0.20783451622886198,Eating
-5.673003619967208,0.07289362064658601,Eating
-5.788844108425709,-0.04078906695475462,Eating
-5.452197556521018,0.08176818391182718,Eating
-5.458362776001736,-0.010670127384725142,Eating
-5.446197816188359,0.07941587606112983,Eating
-5.448355708389225,-0.03507912785579474,Eating
-5.438926183033961,0.009070402821729138,Eating
-5.469349924143321,0.13916878785740502,Eating
-5.458685496400454,-0.2277977075415445,Eating
-5.267414631162234,0.1255452689648765,Eating
-5.802602080414413,-0.11399815552869003,Eating
-5.661678708709276,0.10935738492770056,Eating
-5.64048466811707,-0.33885499905019056,Eating
-5.6047288168508835,0.6417101835264508,Eating
-5.6249198787723245,-0.24801267327430537,Eating
-5.416766869886474,0.2552837579229425,Eating
-5.467771897174601,-0.3397495667460879,Eating
-5.477654494363239,0.23342113477459295,Eating
-5.439248238742917,-0.5487917831942867,Eating
-5.410155372623208,0.10964285248850013,Eating
-5.446646645157043,-0.16376835168268003,Eating
-5.470299823060912,0.06987978575921688,Eating
-5.534273526790375,-0.03821104066461091,Eating
-5.480705050077317,0.060760350434135205,Eating
-5.4602343755939415,0.026563270638461745,Eating
-5.510946181142071,-0.092505721257531,Eating
-5.4789396689944905,-0.3087710849080767,Eating
-5.486796832081079,0.02582423558981441,Eating
-5.466325463448477,-0.16863059365678046,Eating
-5.457399609692676,-0.037113633274218676,Eating
-5.444249841046304,0.1679339587408767,Eating
-5.478990218736606,0.26895742989885835,Eating
-5.424474081355524,0.11837200488989166,Eating
-5.503787085524727,0.055531382586813643,Eating
-5.430123012275226,-0.02467152457835992,Eating
-5.44998933347823,-0.051105427282614746,Eating
-5.446152199090423,-0.1313114259032862,Eating
-5.436578280912714,-0.025867684214872438,Eating
-5.464717906992452,-0.006836470737612327,Eating
-5.475506820034114,0.1412094073250605,Eating
-5.431318764257566,-0.38935124961357204,Eating
-5.416990698238197,0.11515111653823684,Eating
-5.429364577651118,-0.3124605599952445,Eating
-5.401834662335588,0.007868713476556821,Eating
-5.503692795675917,-0.2889129584027886,Eating
-5.425575130060818,0.31024821061768426,Eating
-5.4264636137800615,0.22315856886010346,Eating
-6.322137086885191,0.8916309010340177,Folding
-5.6706938517957095,-1.0684997160952505,Folding
-5.847313736844367,-0.816412955294109,Folding
-5.8454482586450425,-0.09729900780533547,Folding
-5.600756662945908,-0.24037366901653207,Folding
-5.60139433736933,-0.6871541932382281,Folding
-5.409686741698611,0.12086507350386755,Folding
-5.3814309858521785,0.3033558749167997,Folding
-5.380884507617073,-0.7102174692816562,Folding
-5.429634270210936,0.1175048145226878,Folding
-6.447594968797152,1.8437564812737688,Folding
-5.891214915311707,-0.8021775122594279,Folding
-5.907434798231727,-0.5003864674592461,Folding
-5.933176410467497,0.28839112333740974,Folding
-5.95001117607889,0.04133813673205396,Folding
-5.689871305956645,-1.9802480025024471,Folding
-5.581880582860147,-0.33729709182421047,Folding
-5.6405479169192345,-0.2612010810623115,Folding
-5.539065780384976,-0.7529695066436038,Folding
-5.762871446930337,-1.1088334443971655,Folding
-6.042497446581843,-0.6929322146542083,Folding
-6.034979032298545,-0.10573288944308834,Folding
-6.005695097192049,-0.4487160406781165,Folding
-5.425146477723027,-0.12680666776301747,Folding
-5.376135398789266,-0.1355073420042112,Folding
-5.472102197256032,0.26163423120654267,Folding
-5.443132113781663,-0.23243586364759217,Folding
-5.409738542579491,0.052916354635961574,Folding
-5.384024441862205,-0.27538004156790885,Folding
-5.442065542669685,-0.0579588896081185,Folding
-5.415452224290146,-0.051442161071277664,Folding
-5.447296419028892,0.07426087988157411,Folding
-5.434231141731696,-0.28186372332538906,Folding
-5.458006241588943,0.39098128613555233,Folding
-5.358804139704135,0.32872106055248546,Folding
-5.348624518802576,-0.3303121763655439,Folding
-5.416773952026575,-0.24097670166623733,Folding
-5.361183104439047,0.2566239900751515,Folding
-5.336813534200633,0.15515502750427054,Folding
-5.270302954816116,-0.08462434710173111,Folding
-5.519998521629529,0.49134196923772466,Folding
-5.455026478284415,0.8675387585706348,Folding
-5.430621969625317,0.37704399257909776,Folding
-5.458744935298133,0.23705083602622337,Folding
-5.384482411177354,-0.4317937652474179,Folding
-5.301255394499479,-0.4679699830985582,Folding
-5.293291893326593,-0.7069856596644204,Folding
-5.3640116948150895,-0.2187027984435609,Folding
-5.615475006914702,-0.3259278619624383,Folding
-5.772179658457528,0.4152281861821095,Folding
-5.921083193300755,0.09102396021039867,Folding
-5.924465477538794,-0.107705430346807,Folding
-5.783550293032282,-0.2524651207068303,Folding
-5.4615612880040265,-0.7608314163532848,Folding
-5.462615326949532,-0.6343779530314801,Folding
-5.518369275240905,-0.29039272381476566,Folding
-5.574374967954557,-0.05252126080468869,Folding
-5.45070153444614,-0.02097785433250047,Folding
-5.6303389137866455,0.33748913829262916,Folding
-5.527408665210877,0.47947109642230595,Folding
-5.4266328586088015,0.18706258910663187,Folding
-5.39443467146466,-0.438478574204668,Folding
-5.350629601472378,-0.6761938216938074,Folding
-5.336455604829812,-0.40879067078459774,Folding
-6.317632199049143,-0.3142966998670814,Folding
-6.7794243999513375,-0.34563444812231947,Folding
-6.894632891326031,0.1679451674931382,Folding
-6.511857518456924,0.42826204724243877,Folding
-6.389560652967144,0.7385188274887282,Folding
-5.741539010769115,-0.25817043814196106,Folding
-5.658819952778988,-0.16049845075410968,Folding
-5.603407137654214,0.24121642858476544,Folding
-5.709280167524893,-0.2627927386135353,Folding
-5.688798570776683,-0.4116615010025584,Folding
-5.6626970580927924,-0.13025058409322138,Folding
-6.011248845550212,0.21985110333950283,Folding
-6.1010192352138155,-0.4678546876194113,Folding
-5.979739301259011,-0.01556499965624594,Folding
-5.790948173627418,-0.3513605987098344,Folding
-5.781915084300978,0.37653066182111017,Folding
-5.540169725001909,0.04306271952437593,Folding
-5.455502074545963,-0.07213214941028308,Folding
-5.630333233922777,0.012763202905549543,Folding
-5.9398591547488335,0.2249250847151292,Folding
-5.891889054913981,-0.6126173615353402,Folding
38.87589287621895,-20.54467563613131,Jogging
37.94221453147834,-38.32487327544144,Jogging
38.24096465469599,10.355371602555126,Jogging
36.7151028165152,-4.913422546364839,Jogging
37.48807666261718,-3.7994977401016636,Jogging
37.15676763344535,1.738133668461388,Jogging
38.70936457397723,11.255200692926648,Jogging
41.19782499654749,9.4759827279376,Jogging
42.19886755988815,6.37052121900988,Jogging
39.87193654042642,2.412368700595114,Jogging
38.66753272445879,27.35398165010321,Jogging
36.522614799572196,36.80429948215909,Jogging
34.37267187981778,16.418872629147025,Jogging
35.11251701123456,-48.19862790793808,Jogging
34.754327566853995,-46.875824847730286,Jogging
35.85861391113841,-3.3726764881079543,Jogging
36.48272193657406,4.895451147223175,Jogging
39.05322795878767,11.543871877028517,Jogging
37.8365440424027,39.111957444877525,Jogging
38.66258577420093,4.388414406074791,Jogging
37.742563619110385,-7.14876294707911,Jogging
38.36000313443959,-10.035459666645009,Jogging
36.608603431561065,-7.426352868854007,Jogging
38.043353469998394,-10.383776155559802,Jogging
37.619630762090104,23.063101824693494,Jogging
38.7292704629919,8.484040125164212,Jogging
37.69859846787064,10.576727967467217,Jogging
40.534231411892705,3.789112342107365,Jogging
39.30046746329536,3.775696416750593,Jogging
39.36712949045128,4.302908761441824,Jogging
37.8413266978789,-18.714428123185257,Jogging
38.84120598440195,-51.704363969788076,Jogging
37.351127672660425,-43.289204188794024,Jogging
36.70314597955376,-39.650489765421945,Jogging
37.38923832811802,19.10096684276224,Jogging
37.25038898506511,34.75335471793385,Jogging
36.305196950746264,43.83472265163181,Jogging
37.371650223666464,-10.514045820945105,Jogging
38.07494365563084,19.018792784662917,Jogging
36.397985299834616,-13.412614753044233,Jogging
36.74816825526827,-1.9204263431775792,Jogging
37.17308383574462,1.7845450921010209,Jogging
37.25456564609597,2.4256224790367042,Jogging
35.35746465871885,-11.345219934035367,Jogging
37.57021117728049,-21.32694291096492,Jogging
37.12407671776777,-37.07897144951567,Jogging
37.54252662713704,-14.141497428640498,Jogging
35.93585850961618,46.8420665059976,Jogging
37.40640243578387,40.6839355866489,Jogging
38.98739645766271,10.035738251136571,Jogging
39.80635621684058,-11.213859436205729,Jogging
40.067315742175346,17.73823501790938,Jogging
39.380134521322475,-25.427215070617557,Jogging
41.22154515765915,-36.70471866235542,Jogging
39.77068252434106,14.217917275908228,Jogging
40.04720510264176,22.88732485586747,Jogging
40.09568544380583,-31.052374056862764,Jogging
41.291165934438936,24.276302732471567,Jogging
37.52120236121911,37.494126519658586,Jogging
38.226377826671516,7.621535462930357,Jogging
38.508325649592074,-12.380782204428927,Jogging
40.62434618332825,-16.309226132097514,Jogging
37.530788295986014,5.495437586283559,Jogging
37.36508190809048,-55.39562644604128,Jogging
37.54734981378572,-33.75058827929537,Jogging
37.348327344465,37.52614620875381,Jogging
37.39322540043286,-3.884347769122954,Jogging
38.661864340658454,-44.04477090181538,Jogging
39.31653491785117,55.61859533249914,Jogging
41.05959042547112,-19.862623726446603,Jogging
41.442921298388065,-5.486441454959477,Jogging
40.31990095684263,56.84560338537655,Jogging
37.70176642479288,17.1913964503913,Jogging
37.23744061348842,-18.471603361093266,Jogging
37.522313064712506,55.83956646656098,Jogging
36.90810681760285,-26.631575186803538,Jogging
38.023171944560765,-37.67331094324073,Jogging
38.567936658658084,25.83053514553909,Jogging
38.21260109903768,-2.9005224311097564,Jogging
37.03734944541584,-44.628896065318614,Jogging
39.70343612688775,-23.330934185953325,Jogging
38.94380855123134,11.859650477479729,Jogging
38.228665744366985,-42.18709245498215,Jogging
-6.892145911440272,3.865188566814516,Other
-5.070794751559636,-0.00286521648146232,Other
-5.072809411564274,0.18169900146733142,Other
-5.096453977083424,0.18624051260258903,Other
-4.951176784288182,-0.22847155067106312,Other
-5.162154505844081,-0.3571320137430549,Other
-5.096192680163598,0.3819379147170605,Other
-4.957682209769217,-0.5869626914320168,Other
-5.051751709189962,0.31335544902324874,Other
-5.0178681558638285,0.5828794352162329,Other
-5.297860184717917,0.2644164857522981,Other
-5.472916694246874,-0.18919119897136444,Other
